ID,SourceText,VanillaText,Russian,English,Status,Context,Packages,Locations,Notes
987654321,<style WeaponModHeader><DisplayName></style>,,<style WeaponModHeader><DisplayName></style>,<style WeaponModHeader><DisplayName></style>,russian-override;new-id,jazz:Code/System_Firearm_AddProperties.lua:477,jazz,jazz:Code/System_Firearm_AddProperties.lua:601 | jazz:Code/System_WeaponRemovableModify.lua:528,
890000000001911,"Найдёте Мигеля, Карлоса или Димитрия — берите не думая, это наши лучшие люди.",,"Найдёте Мигеля, Карлоса или Димитрия — берите не думая, это наши лучшие люди.","If you find Miguel, Carlos, or Dimitri, hire them on the spot. They're our best people.",russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Ira.lua | jazz-units:UnitData/Jazz_Ira.lua,jazz-units,jazz-units:items.lua:117421 | jazz-units:UnitData/Jazz_Ira.lua:71,
890000000001912,Айра. Если это про пулемёт для ребят — говорите после сигнала.,,Айра. Если это про пулемёт для ребят — говорите после сигнала.,"Ira here. If this is about a machine gun for the guys, talk after the beep.",russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Ira.lua | jazz-units:UnitData/Jazz_Ira.lua,jazz-units,jazz-units:items.lua:117437 | jazz-units:UnitData/Jazz_Ira.lua:87,
890000000001913,Ну? Пулемёта дашь или опять только советы?,,Ну? Пулемёта дашь или опять только советы?,"Well? You giving me a machine gun, or just more advice?",russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Ira.lua | jazz-units:UnitData/Jazz_Ira.lua,jazz-units,jazz-units:items.lua:117442 | jazz-units:UnitData/Jazz_Ira.lua:92,
890000000001914,Связь прервалась. Ополчение ждать не будет — давай к делу.,,Связь прервалась. Ополчение ждать не будет — давай к делу.,Connection dropped. The militia won't wait—let's get to work.,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Ira.lua | jazz-units:UnitData/Jazz_Ira.lua,jazz-units,jazz-units:items.lua:117447 | jazz-units:UnitData/Jazz_Ira.lua:97,
890000000001915,"Война идёт — не мешкай, у меня люди на позициях.",,"Война идёт — не мешкай, у меня люди на позициях.",There's a war on—don't dawdle. I've got people holding positions.,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Ira.lua | jazz-units:UnitData/Jazz_Ira.lua,jazz-units,jazz-units:items.lua:117452 | jazz-units:UnitData/Jazz_Ira.lua:102,
890000000001916,"Беру своих ребят и иду. Только скажи, где стрелять.",,"Беру своих ребят и иду. Только скажи, где стрелять.",I'll get my people and go. Just tell me where to shoot.,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Ira.lua | jazz-units:UnitData/Jazz_Ira.lua,jazz-units,jazz-units:items.lua:117457 | jazz-units:UnitData/Jazz_Ira.lua:107,
890000000001917,Контракт заканчивается. Сектор ещё не спокоен — продлеваем?,,Контракт заканчивается. Сектор ещё не спокоен — продлеваем?,Contract's almost up. The sector still isn't secure—are we extending?,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Ira.lua | jazz-units:UnitData/Jazz_Ira.lua,jazz-units,jazz-units:items.lua:117462 | jazz-units:UnitData/Jazz_Ira.lua:112,
890000000001918,Остаюсь. Мои люди меня одну не отпустят.,,Остаюсь. Мои люди меня одну не отпустят.,I'm staying. My people won't let me go alone.,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Ira.lua | jazz-units:UnitData/Jazz_Ira.lua,jazz-units,jazz-units:items.lua:117467 | jazz-units:UnitData/Jazz_Ira.lua:117,
890000000001919,Айра здесь.,,Айра здесь.,Ira here.,russian-override;new-id,jazz-units:items.lua:71979,jazz-units,jazz-units:items.lua:117513,
890000000001920,За Арулько!,,За Арулько!,For Arulco!,russian-override;new-id,jazz-units:items.lua:71948,jazz-units,jazz-units:items.lua:117543,
890000000001921,Держим позицию.,,Держим позицию.,Hold the line.,russian-override;new-id,jazz-units:items.lua:71949,jazz-units,jazz-units:items.lua:117544,
890000000001922,Один меньше.,,Один меньше.,One less.,russian-override;new-id,jazz-units:items.lua:71973,jazz-units,jazz-units:items.lua:117565,
890000000001923,"Простите, ребята...",,"Простите, ребята...","Sorry, guys...",russian-override;new-id,jazz-units:items.lua:71958,jazz-units,jazz-units:items.lua:117603,
890000000001924,Меня ранили — прикройте!,,Меня ранили — прикройте!,I'm hit—cover me!,russian-override;new-id,jazz-units:items.lua:71961,jazz-units,jazz-units:items.lua:117585,
890000000001925,К оружию!,,К оружию!,To arms!,russian-override;new-id,jazz-units:items.lua:71955,jazz-units,jazz-units:items.lua:117594,
890000000001926,Учусь на ходу.,,Учусь на ходу.,Learning as I go.,russian-override;new-id,jazz-units:items.lua:71967,jazz-units,jazz-units:items.lua:117615,
890000000001927,Патроны на исходе!,,Патроны на исходе!,Running low on ammo!,russian-override;new-id,jazz-units:items.lua:71952,jazz-units,jazz-units:items.lua:117572,
890000000001928,Жду сигнала.,,Жду сигнала.,Waiting for the signal.,russian-override;new-id,jazz-units:items.lua:71964,jazz-units,jazz-units:items.lua:117606,
890000000001929,Хоть бы Злобного тут не было.,,Хоть бы Злобного тут не было.,I just hope Vicious isn't here.,russian-override;new-id,jazz-units:items.lua:71970,jazz-units,jazz-units:items.lua:117685,
890000000001930,Рада драться рядом со своими.,,Рада драться рядом со своими.,Glad to fight alongside my own people.,russian-override;new-id,jazz-units:items.lua:71976,jazz-units,jazz-units:items.lua:117688,
890000000001931,Мимикрия,,Мимикрия,Mimicry,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Mimicry.lua,jazz,jazz:CharacterEffect/Jazz_Perk_Mimicry.lua:7 | jazz:items.lua:71070,
890000000001932,"Проходит проверки на разговорные перки <em>Переговорщик</em>, <em>Тёртый калач</em> и <em>Псих</em> без их боевых и экономических эффектов.",,"Проходит проверки на разговорные перки <em>Переговорщик</em>, <em>Тёртый калач</em> и <em>Псих</em> без их боевых и экономических эффектов.","Passes <em>Negotiator</em>, <em>Scoundrel</em>, and <em>Psycho</em> conversation perk checks without their combat or economy effects.",russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Mimicry.lua,jazz,jazz:CharacterEffect/Jazz_Perk_Mimicry.lua:8 | jazz:items.lua:71071,
890000000001933,Ветеран,,Ветеран,Veteran,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Veteran.lua,jazz,jazz:CharacterEffect/Jazz_Perk_Veteran.lua:7 | jazz:items.lua:71080,
890000000001934,"Бонус <em>+10</em> ко всем проверкам навыков и характеристик (диалоги, исследование, skill checks).",,"Бонус <em>+10</em> ко всем проверкам навыков и характеристик (диалоги, исследование, skill checks).","<em>+10</em> bonus to all skill and attribute checks (dialogue, exploration, skill checks).",russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Veteran.lua,jazz,jazz:CharacterEffect/Jazz_Perk_Veteran.lua:8 | jazz:items.lua:71081,
890000000001935,Снайпер,,Снайпер,Marksman,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Sniper.lua,jazz,jazz:CharacterEffect/Jazz_Perk_Sniper.lua:18 | jazz:items.lua:71101,
890000000001936,Максимальный уровень прицеливания <em>+1</em> при стрельбе из любого оружия.,,Максимальный уровень прицеливания <em>+1</em> при стрельбе из любого оружия.,Maximum aiming level <em>+1</em> when firing any weapon.,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Sniper.lua,jazz,jazz:CharacterEffect/Jazz_Perk_Sniper.lua:19 | jazz:items.lua:71102,
890000000001937,+<bonus> (<tiles> кл.),,+<bonus> (<tiles> кл.),+<bonus> (<tiles> tiles),russian-override;new-id,jazz:Code/System_Firearm_AddProperties.lua,jazz,jazz:Code/System_Firearm_AddProperties.lua:670 | jazz:Code/System_Firearm_AddProperties.lua:681,
890000000001938,−<penalty>% (<tiles> кл.),,−<penalty>% (<tiles> кл.),−<penalty>% (<tiles> tiles),russian-override;new-id,jazz:Code/System_Firearm_AddProperties.lua,jazz,jazz:Code/System_Firearm_AddProperties.lua:688,
890000000002000,Точильщик,,Точильщик,Sharpener,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua | jazz-units:UnitData/Jazz_Dimitri.lua,jazz,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua:9 | jazz:items.lua:72533,
890000000002001,Эта именная способность пока не действует.,,Эта именная способность пока не действует.,This signature ability is not active yet.,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua,jazz,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua:10 | jazz:items.lua:72534,LOC-002 inactive signature perk fallback
890000000002002,Димитрий Газзо,,Димитрий Газзо,Dimitri Gazzo,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua | jazz-units:UnitData/Jazz_Dimitri.lua,jazz-units,jazz-units:items.lua:117715 | jazz-units:UnitData/Jazz_Dimitri.lua:22,
890000000002003,Димитрий,,Димитрий,Dimitri,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua | jazz-units:UnitData/Jazz_Dimitri.lua,jazz-units,jazz-units:items.lua:117716 | jazz-units:UnitData/Jazz_Dimitri.lua:23,
890000000002004,ДИМИТРИЙ,,ДИМИТРИЙ,DIMITRI,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua | jazz-units:UnitData/Jazz_Dimitri.lua,jazz-units,jazz-units:items.lua:117717 | jazz-units:UnitData/Jazz_Dimitri.lua:24,
890000000002005,"Статы под 70, ловкость 50, механика 71. Забывчивый — может остановиться посреди хода и переспросить, куда шёл. Дружит с Мигелем и Карлосом; недолюбливает Ротмана за высокомерие. Крафтит и точит собственные метательные ножи — бонус к ведущему навыку броска.",,"Статы под 70, ловкость 50, механика 71. Забывчивый — может остановиться посреди хода и переспросить, куда шёл. Дружит с Мигелем и Карлосом; недолюбливает Ротмана за высокомерие. Крафтит и точит собственные метательные ножи — бонус к ведущему навыку броска.","Stats around 70, Agility 50, Mechanical 71. Forgetful — may stop mid-move and ask where he was headed (Bio flavor only, no gameplay penalty). Friends with Miguel and Carlos; dislikes Rothman's arrogance. Crafts and hones his own throwing knives for a bonus to his governing throw skill check.",russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua | jazz-units:UnitData/Jazz_Dimitri.lua,jazz-units,jazz-units:items.lua:117718 | jazz-units:UnitData/Jazz_Dimitri.lua:25,
890000000002006,Я забыл опять,,Я забыл опять,I Forgot Again,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua | jazz-units:UnitData/Jazz_Dimitri.lua,jazz-units,jazz-units:items.lua:117720 | jazz-units:UnitData/Jazz_Dimitri.lua:27,
890000000002007,Dima@arulco.reb,,Dima@arulco.reb,Dima@arulco.reb,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua | jazz-units:UnitData/Jazz_Dimitri.lua,jazz-units,jazz-units:items.lua:117721 | jazz-units:UnitData/Jazz_Dimitri.lua:28,
890000000002008,forgotagain,,forgotagain,forgotagain,russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua | jazz-units:UnitData/Jazz_Dimitri.lua,jazz-units,jazz-units:items.lua:117722 | jazz-units:UnitData/Jazz_Dimitri.lua:29,
890000000002009,"Пока Ротман у вас — извини, нет. Он на местных смотрит свысока.",,"Пока Ротман у вас — извини, нет. Он на местных смотрит свысока.","As long as Rothman is with you, sorry, but no. He looks down on the locals.",russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua | jazz-units:UnitData/Jazz_Dimitri.lua,jazz-units,jazz-units:items.lua:117727 | jazz-units:UnitData/Jazz_Dimitri.lua:34,
890000000002010,"О, Мигель или Карлос уже здесь? Тогда я спокоен, иду.",,"О, Мигель или Карлос уже здесь? Тогда я спокоен, иду.","Oh, Miguel or Carlos is already here? Then I can rest easy. I'm in.",russian-override;new-id,jazz:CharacterEffect/Jazz_Perk_Dimitri.lua | jazz-units:UnitData/Jazz_Dimitri.lua,jazz-units,jazz-units:items.lua:117745 | jazz-units:UnitData/Jazz_Dimitri.lua:52,
